                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.44397,                0.26947,                0.87627,                0.97568,                0.97085,                0.98197,                0.89983,                0.44202,                0.20115,                0.83361,              0.0014416,              0.0014416,              0.0014416
                    154,                0.43275,                0.26113,                0.87393,                0.97286,                0.97216,                0.98231,                0.90471,                0.43906,                0.18994,                0.83104,              0.0013888,              0.0013888,              0.0013888
                    155,                0.42601,                0.25814,                0.87386,                0.97522,                 0.9697,                0.98277,                0.90473,                0.45081,                0.19085,                0.83474,               0.001337,               0.001337,               0.001337
                    156,                0.44441,                0.26094,                0.87732,                0.97878,                0.96869,                0.98317,                0.90375,                0.45335,                0.18741,                0.83538,               0.001286,               0.001286,               0.001286
                    157,                 0.4437,                  0.265,                0.86987,                0.97819,                0.97023,                0.98295,                0.90594,                0.45066,                0.19114,                0.83626,               0.001236,               0.001236,               0.001236
                    158,                0.44737,                0.25518,                0.87061,                0.98275,                0.97102,                 0.9827,                0.90988,                0.43999,                0.18677,                0.83213,              0.0011869,              0.0011869,              0.0011869
                    159,                0.45014,                0.25912,                 0.8754,                0.98139,                0.96825,                 0.9809,                0.90686,                0.44874,                 0.1899,                0.83519,              0.0011387,              0.0011387,              0.0011387
                    160,                0.44579,                0.25969,                0.87538,                0.97268,                0.97166,                0.98257,                 0.9069,                0.44105,                0.18649,                 0.8319,              0.0010916,              0.0010916,              0.0010916
                    161,                0.44801,                0.25727,                 0.8716,                0.97308,                0.97394,                0.98249,                0.90437,                0.45589,                0.19356,                0.83731,              0.0010454,              0.0010454,              0.0010454
                    162,                0.41761,                0.24708,                0.86481,                0.97628,                0.97029,                0.98277,                0.90664,                0.45772,                0.18883,                0.83857,              0.0010002,              0.0010002,              0.0010002
                    163,                0.42196,                0.24075,                0.86864,                0.98073,                0.97585,                0.98305,                0.90983,                0.44157,                0.18915,                0.83068,             0.00095595,             0.00095595,             0.00095595
                    164,                0.43616,                 0.2487,                0.86943,                0.98389,                0.96967,                  0.983,                0.91003,                 0.4321,                  0.188,                0.82996,             0.00091275,             0.00091275,             0.00091275
                    165,                 0.4445,                0.25659,                0.88026,                0.98617,                0.96596,                0.98311,                0.91059,                0.43291,                0.18785,                0.83008,             0.00087058,             0.00087058,             0.00087058
                    166,                0.44118,                0.25795,                0.88059,                0.98703,                0.96772,                0.98317,                0.90759,                0.44153,                0.18676,                 0.8324,             0.00082943,             0.00082943,             0.00082943
                    167,                0.42915,                0.25324,                0.87583,                0.98613,                 0.9726,                 0.9833,                0.90872,                0.43679,                0.18991,                0.82844,             0.00078933,             0.00078933,             0.00078933
                    168,                0.42537,                0.24705,                0.86618,                0.98026,                0.97711,                0.98345,                0.91274,                0.44504,                0.19183,                0.83254,             0.00075027,             0.00075027,             0.00075027
                    169,                0.43323,                  0.253,                0.87755,                 0.9821,                0.97637,                0.98323,                 0.9103,                0.44042,                0.18341,                0.83216,             0.00071228,             0.00071228,             0.00071228
                    170,                0.43071,                0.25173,                0.88071,                0.98096,                0.97565,                0.98353,                0.90811,                0.44677,                 0.1829,                0.83357,             0.00067536,             0.00067536,             0.00067536
                    171,                0.42455,                0.24734,                0.87049,                0.97708,                 0.9718,                0.98408,                0.91093,                0.44763,                0.18257,                0.83383,             0.00063952,             0.00063952,             0.00063952
                    172,                0.41984,                0.23963,                 0.8691,                0.98437,                0.97048,                0.98395,                0.90916,                0.44447,                0.18735,                0.83349,             0.00060476,             0.00060476,             0.00060476
                    173,                0.41713,                0.24504,                0.87416,                0.98467,                 0.9758,                0.98408,                0.90856,                 0.4372,                 0.1837,                0.83026,             0.00057111,             0.00057111,             0.00057111
                    174,                0.40737,                0.24237,                0.86696,                 0.9844,                0.97661,                0.98438,                0.91321,                0.43973,                0.18107,                0.83368,             0.00053855,             0.00053855,             0.00053855
                    175,                 0.4109,                  0.239,                0.85643,                0.98035,                0.97482,                0.98422,                0.91445,                0.43878,                0.18797,                0.83431,             0.00050711,             0.00050711,             0.00050711
                    176,                0.42338,                 0.2435,                0.86049,                 0.9813,                0.97495,                0.98422,                 0.9077,                0.42993,                0.18277,                0.83068,              0.0004768,              0.0004768,              0.0004768
                    177,                0.42891,                 0.2434,                0.87176,                0.98279,                0.97438,                0.98395,                 0.9102,                0.43158,                0.18451,                  0.831,             0.00044761,             0.00044761,             0.00044761
                    178,                0.41915,                0.24026,                0.87179,                0.98422,                0.97249,                0.98363,                0.91134,                0.42904,                0.18116,                0.82846,             0.00041955,             0.00041955,             0.00041955
                    179,                0.41657,                0.24002,                0.86821,                0.98223,                0.97269,                0.98353,                0.90933,                0.43513,                0.18111,                0.83111,             0.00039264,             0.00039264,             0.00039264
                    180,                0.42031,                0.23857,                0.86707,                0.97901,                0.97414,                0.98383,                 0.9074,                0.43816,                 0.1826,                0.83192,             0.00036688,             0.00036688,             0.00036688
                    181,                0.41607,                0.24088,                0.87242,                0.98204,                0.96847,                0.98231,                0.90676,                0.43416,                0.18109,                0.83065,             0.00034227,             0.00034227,             0.00034227
                    182,                 0.4039,                0.22565,                0.85843,                0.98187,                 0.9688,                0.98203,                0.91344,                0.43751,                0.18257,                0.83211,             0.00031882,             0.00031882,             0.00031882
                    183,                0.41038,                 0.2381,                0.86668,                 0.9808,                 0.9667,                0.98197,                0.90965,                0.44328,                0.18637,                0.83399,             0.00029655,             0.00029655,             0.00029655
                    184,                0.41477,                0.23833,                0.86827,                0.97628,                0.97464,                0.98383,                0.91027,                0.43958,                0.18149,                0.83344,             0.00027544,             0.00027544,             0.00027544
                    185,                0.41125,                0.24225,                0.86626,                0.97879,                0.97521,                0.98363,                0.91209,                 0.4373,                0.17745,                0.83307,             0.00025551,             0.00025551,             0.00025551
                    186,                0.41036,                0.22752,                0.87211,                0.97944,                0.97502,                0.98363,                0.89807,                0.43806,                0.17985,                0.83304,             0.00023677,             0.00023677,             0.00023677
                    187,                0.41439,                0.22666,                0.86395,                0.98902,                0.97787,                0.98363,                0.91068,                 0.4349,                0.17678,                0.83171,             0.00021921,             0.00021921,             0.00021921
                    188,                0.40932,                0.23452,                0.86615,                0.98879,                0.97783,                0.98372,                0.90807,                0.43027,                0.17854,                0.82924,             0.00020285,             0.00020285,             0.00020285
                    189,                 0.4042,                0.23136,                0.86297,                0.98784,                0.97246,                0.98225,                0.91262,                0.43314,                0.17618,                0.82989,             0.00018768,             0.00018768,             0.00018768
                    190,                0.42489,                 0.2337,                0.87295,                0.98627,                0.97809,                0.98395,                 0.9107,                0.43521,                0.17915,                0.82987,             0.00017371,             0.00017371,             0.00017371
                    191,                0.36713,                0.21172,                0.83337,                0.97891,                0.96598,                0.98174,                0.89519,                0.44194,                0.18218,                0.83345,             0.00016094,             0.00016094,             0.00016094
                    192,                0.37631,                0.20587,                0.84634,                0.97801,                0.96668,                0.98141,                0.89885,                0.44712,                0.18436,                0.83668,             0.00014938,             0.00014938,             0.00014938
                    193,                 0.3773,                0.20311,                0.84051,                0.97728,                0.96724,                0.98141,                0.89822,                0.44781,                0.18643,                0.83767,             0.00013903,             0.00013903,             0.00013903
                    194,                0.36471,                 0.1923,                0.83673,                0.97745,                0.96731,                0.98293,                0.90131,                0.44805,                0.18717,                0.83639,             0.00012989,             0.00012989,             0.00012989
                    195,                0.35886,                0.19431,                 0.8314,                0.97762,                 0.9675,                0.98325,                 0.8986,                0.44517,                0.18372,                0.83453,             0.00012197,             0.00012197,             0.00012197
                    196,                0.36342,                0.19841,                0.82059,                0.97858,                0.96654,                0.98372,                 0.8979,                0.44432,                0.18167,                0.83434,             0.00011526,             0.00011526,             0.00011526
                    197,                0.36985,                0.19518,                0.82477,                0.97983,                0.96567,                0.98342,                0.89676,                0.44121,                0.18023,                0.83224,             0.00010977,             0.00010977,             0.00010977
                    198,                0.36309,                0.19244,                0.83645,                0.98562,                0.97172,                0.98351,                0.89825,                0.43864,                0.17935,                0.83104,              0.0001055,              0.0001055,              0.0001055
                    199,                0.36803,                0.19817,                0.82414,                0.98538,                 0.9718,                0.98351,                0.90952,                0.43749,                0.17933,                0.83073,             0.00010244,             0.00010244,             0.00010244
                    200,                0.35769,                0.18715,                0.81791,                0.98542,                0.97165,                0.98231,                0.89714,                0.43642,                0.17953,                0.83121,             0.00010061,             0.00010061,             0.00010061
