                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.43706,                0.26248,                0.87163,                0.99135,                   0.98,                0.98978,                0.90581,                0.45536,                0.19012,                0.84348,              0.0013888,              0.0013888,              0.0013888
                    155,                0.43235,                0.25582,                0.87223,                0.98909,                   0.98,                0.99072,                0.91293,                0.46624,                0.20069,                0.84959,               0.001337,               0.001337,               0.001337
                    156,                0.45557,                0.26161,                0.88098,                0.99938,                0.97815,                  0.987,                0.91352,                0.45601,                0.19544,                0.84765,               0.001286,               0.001286,               0.001286
                    157,                0.43681,                0.26586,                0.86461,                0.99264,                0.97333,                0.99057,                0.91648,                0.45523,                 0.1873,                0.84802,               0.001236,               0.001236,               0.001236
                    158,                0.44678,                 0.2558,                0.86287,                0.99932,                0.97991,                0.99082,                 0.9171,                 0.4543,                0.19116,                 0.8449,              0.0011869,              0.0011869,              0.0011869
                    159,                0.45217,                0.25474,                0.86671,                 0.9989,                   0.98,                0.98988,                0.91845,                 0.4497,                0.19433,                0.84356,              0.0011387,              0.0011387,              0.0011387
                    160,                0.44683,                0.25772,                0.87115,                0.98665,                0.97333,                0.98659,                 0.9156,                0.44983,                0.18791,                0.84324,              0.0010916,              0.0010916,              0.0010916
                    161,                0.44311,                0.25123,                0.86522,                0.99222,                0.97185,                0.98721,                0.91591,                0.45714,                0.18551,                0.84722,              0.0010454,              0.0010454,              0.0010454
                    162,                0.42528,                0.25044,                0.86154,                0.99186,                0.97584,                0.99155,                0.92265,                0.45686,                0.18553,                0.84811,              0.0010002,              0.0010002,              0.0010002
                    163,                0.42369,                0.23645,                0.86387,                0.99231,                0.97784,                0.99148,                0.91895,                0.45737,                0.18882,                0.84642,             0.00095595,             0.00095595,             0.00095595
                    164,                0.43658,                0.24502,                0.86142,                0.98213,                0.98595,                0.99112,                0.91584,                0.45643,                0.18875,                0.84549,             0.00091275,             0.00091275,             0.00091275
                    165,                 0.4487,                 0.2569,                0.87434,                0.98235,                0.98667,                0.99145,                0.91932,                0.45796,                0.18833,                0.84394,             0.00087058,             0.00087058,             0.00087058
                    166,                0.44563,                0.25005,                0.87294,                0.98348,                0.98667,                0.99148,                0.91835,                0.45664,                0.19088,                0.84552,             0.00082943,             0.00082943,             0.00082943
                    167,                0.43746,                0.25582,                0.86651,                0.99454,                0.97333,                 0.9915,                0.92731,                0.44801,                0.18759,                 0.8429,             0.00078933,             0.00078933,             0.00078933
                    168,                0.43193,                0.24835,                0.85985,                0.98471,                   0.98,                 0.9912,                0.92184,                0.45074,                0.18922,                0.84454,             0.00075027,             0.00075027,             0.00075027
                    169,                0.42295,                0.24925,                0.86702,                 0.9859,                0.97621,                0.99169,                0.92517,                0.45372,                0.18739,                 0.8471,             0.00071228,             0.00071228,             0.00071228
                    170,                0.43497,                0.24802,                0.87351,                0.99524,                0.97333,                0.99149,                0.92315,                0.46371,                0.18825,                0.84844,             0.00067536,             0.00067536,             0.00067536
                    171,                0.42586,                0.24644,                0.86661,                0.99506,                0.97153,                0.99138,                0.92363,                0.45938,                0.18989,                0.84712,             0.00063952,             0.00063952,             0.00063952
                    172,                0.42442,                0.23991,                0.86483,                0.99503,                0.97267,                0.99158,                0.92611,                0.45489,                0.18935,                 0.8467,             0.00060476,             0.00060476,             0.00060476
                    173,                0.41999,                0.24179,                0.86922,                 0.9923,                0.97803,                0.99188,                0.92587,                 0.4505,                0.18626,                0.84357,             0.00057111,             0.00057111,             0.00057111
                    174,                  0.413,                0.23784,                0.86801,                0.98369,                0.98667,                0.99202,                0.92588,                0.44754,                0.18272,                0.84314,             0.00053855,             0.00053855,             0.00053855
                    175,                0.41874,                0.24012,                0.85334,                0.98353,                0.98667,                0.99188,                0.92448,                0.44988,                0.18405,                0.84452,             0.00050711,             0.00050711,             0.00050711
                    176,                0.42893,                0.23998,                0.85717,                0.97734,                   0.98,                0.98767,                0.92415,                0.44664,                0.18098,                 0.8436,              0.0004768,              0.0004768,              0.0004768
                    177,                0.43209,                0.24233,                0.86676,                0.99235,                   0.98,                0.99187,                0.92412,                0.44653,                0.18408,                0.84249,             0.00044761,             0.00044761,             0.00044761
                    178,                0.42298,                0.23998,                0.86713,                0.99255,                0.98664,                0.99194,                0.92251,                0.44397,                 0.1875,                0.84311,             0.00041955,             0.00041955,             0.00041955
                    179,                0.42113,                 0.2359,                0.86348,                0.98696,                0.98667,                0.99155,                0.92453,                  0.449,                0.18383,                0.84418,             0.00039264,             0.00039264,             0.00039264
                    180,                0.42972,                0.23958,                0.86154,                0.98451,                0.98667,                0.99078,                0.92389,                0.44404,                0.18415,                0.84274,             0.00036688,             0.00036688,             0.00036688
                    181,                0.42118,                0.24086,                0.86469,                0.98792,                0.98667,                0.99168,                0.92383,                0.44281,                0.18261,                0.84245,             0.00034227,             0.00034227,             0.00034227
                    182,                0.40743,                0.22089,                0.85063,                0.99184,                0.98667,                0.99182,                0.92291,                0.44845,                 0.1842,                0.84439,             0.00031882,             0.00031882,             0.00031882
                    183,                0.41466,                0.23402,                0.86365,                0.99235,                0.98188,                0.99208,                0.92449,                0.45331,                0.18408,                0.84554,             0.00029655,             0.00029655,             0.00029655
                    184,                0.41667,                0.23648,                0.86165,                0.99223,                0.98611,                0.99202,                0.92349,                0.45043,                0.18354,                0.84505,             0.00027544,             0.00027544,             0.00027544
                    185,                0.40859,                0.23186,                0.86087,                0.99212,                0.98667,                0.99208,                0.91895,                0.44682,                0.18136,                0.84394,             0.00025551,             0.00025551,             0.00025551
                    186,                0.40511,                0.22515,                0.86341,                 0.9925,                 0.9856,                0.99198,                0.92251,                0.44762,                0.18093,                0.84408,             0.00023677,             0.00023677,             0.00023677
                    187,                0.41307,                0.22636,                0.85857,                 0.9926,                0.98511,                0.99213,                 0.9241,                 0.4444,                0.18096,                0.84375,             0.00021921,             0.00021921,             0.00021921
                    188,                0.40868,                0.22674,                0.86144,                 0.9918,                0.98667,                0.99214,                0.92548,                0.44086,                0.17644,                0.84348,             0.00020285,             0.00020285,             0.00020285
                    189,                0.40665,                0.23214,                 0.8625,                0.98607,                0.98667,                0.99196,                0.92511,                0.44127,                0.17691,                0.84399,             0.00018768,             0.00018768,             0.00018768
                    190,                0.42703,                0.23327,                0.86608,                0.99125,                0.98667,                0.99214,                0.92843,                0.44259,                0.17515,                 0.8449,             0.00017371,             0.00017371,             0.00017371
                    191,                0.37329,                0.21061,                0.83036,                0.99131,                0.98667,                0.99191,                0.91969,                0.44859,                0.17911,                0.84879,             0.00016094,             0.00016094,             0.00016094
                    192,                0.38004,                0.19661,                0.83924,                0.99083,                0.98667,                0.99176,                0.91783,                0.44964,                0.18169,                0.84966,             0.00014938,             0.00014938,             0.00014938
                    193,                0.38085,                0.19993,                0.83815,                0.99036,                0.98667,                0.99185,                0.91845,                 0.4518,                0.17901,                0.85001,             0.00013903,             0.00013903,             0.00013903
                    194,                0.36247,                0.18892,                0.82762,                0.99544,                   0.98,                0.99201,                0.92123,                0.45232,                0.17793,                0.84917,             0.00012989,             0.00012989,             0.00012989
                    195,                0.36265,                0.18596,                0.82263,                0.98988,                0.98667,                0.99203,                0.92324,                0.45144,                0.18019,                0.84849,             0.00012197,             0.00012197,             0.00012197
                    196,                0.36858,                 0.1925,                0.81421,                0.99677,                   0.98,                0.99194,                0.92087,                0.45079,                0.17966,                0.84828,             0.00011526,             0.00011526,             0.00011526
                    197,                0.36697,                0.18903,                0.81888,                0.98992,                0.98667,                0.99191,                0.92275,                0.45193,                 0.1794,                0.84799,             0.00010977,             0.00010977,             0.00010977
                    198,                0.36282,                0.18729,                0.82645,                0.98998,                0.98667,                0.99187,                0.92216,                0.45314,                 0.1771,                0.84773,              0.0001055,              0.0001055,              0.0001055
                    199,                0.36603,                0.19133,                0.81661,                0.98984,                0.98667,                0.99205,                0.92557,                 0.4488,                0.17979,                0.84702,             0.00010244,             0.00010244,             0.00010244
                    200,                0.35674,                0.18537,                 0.8077,                0.98989,                0.98667,                0.99211,                0.92339,                0.44496,                0.17936,                0.84739,             0.00010061,             0.00010061,             0.00010061
